event_id,cap,actual_recalled,candidate_count,split
HT_9524,20,1,20,test
HT_9524,40,1,40,test
HT_9524,80,1,47,test
HT_9525,20,1,20,test
HT_9525,40,1,40,test
HT_9525,80,1,58,test
HT_9526,20,1,20,test
HT_9526,40,1,40,test
HT_9526,80,1,47,test
HT_9527,20,1,20,test
HT_9527,40,1,40,test
HT_9527,80,1,68,test
HT_9528,20,1,20,test
HT_9528,40,1,40,test
HT_9528,80,1,68,test
HT_9529,20,1,20,test
HT_9529,40,1,40,test
HT_9529,80,1,52,test
HT_9530,20,1,20,test
HT_9530,40,1,40,test
HT_9530,80,1,68,test
HT_9531,20,1,20,test
HT_9531,40,1,40,test
HT_9531,80,1,47,test
HT_9532,20,1,20,test
HT_9532,40,1,40,test
HT_9532,80,1,68,test
HT_9533,20,1,20,test
HT_9533,40,1,40,test
HT_9533,80,1,67,test
HT_9534,20,1,20,test
HT_9534,40,1,40,test
HT_9534,80,1,67,test
HT_9535,20,1,20,test
HT_9535,40,1,40,test
HT_9535,80,1,67,test
HT_9536,20,1,20,test
HT_9536,40,1,40,test
HT_9536,80,1,67,test
HT_9537,20,1,20,test
HT_9537,40,1,40,test
HT_9537,80,1,67,test
HT_9538,20,1,20,test
HT_9538,40,1,40,test
HT_9538,80,1,67,test
HT_9539,20,1,20,test
HT_9539,40,1,40,test
HT_9539,80,1,67,test
HT_9540,20,1,20,test
HT_9540,40,1,40,test
HT_9540,80,1,47,test
HT_9541,20,1,20,test
HT_9541,40,1,40,test
HT_9541,80,1,71,test
HT_9542,20,1,20,test
HT_9542,40,1,40,test
HT_9542,80,1,76,test
HT_9543,20,1,20,test
HT_9543,40,1,40,test
HT_9543,80,1,76,test
HT_9544,20,1,20,test
HT_9544,40,1,40,test
HT_9544,80,1,76,test
HT_9545,20,1,20,test
HT_9545,40,1,40,test
HT_9545,80,1,76,test
HT_9546,20,1,20,test
HT_9546,40,1,40,test
HT_9546,80,1,76,test
HT_9547,20,1,20,test
HT_9547,40,1,40,test
HT_9547,80,1,76,test
HT_9548,20,1,20,test
HT_9548,40,1,29,test
HT_9548,80,1,29,test
HT_9549,20,1,20,test
HT_9549,40,1,29,test
HT_9549,80,1,29,test
HT_9550,20,1,20,test
HT_9550,40,1,29,test
HT_9550,80,1,29,test
HT_9551,20,1,20,test
HT_9551,40,1,29,test
HT_9551,80,1,29,test
HT_9552,20,1,20,test
HT_9552,40,1,29,test
HT_9552,80,1,29,test
HT_9553,20,1,20,test
HT_9553,40,1,40,test
HT_9553,80,1,42,test
HT_9554,20,1,20,test
HT_9554,40,1,40,test
HT_9554,80,1,42,test
HT_9555,20,1,20,test
HT_9555,40,1,40,test
HT_9555,80,1,42,test
HT_9556,20,1,20,test
HT_9556,40,1,40,test
HT_9556,80,1,42,test
HT_9559,20,1,20,test
HT_9559,40,1,40,test
HT_9559,80,1,50,test
HT_9560,20,1,20,test
HT_9560,40,1,34,test
HT_9560,80,1,34,test
HT_9561,20,1,20,test
HT_9561,40,1,40,test
HT_9561,80,1,52,test
HT_9562,20,1,20,test
HT_9562,40,1,40,test
HT_9562,80,1,53,test
HT_9563,20,1,20,test
HT_9563,40,1,40,test
HT_9563,80,1,53,test
HT_9564,20,1,20,test
HT_9564,40,1,40,test
HT_9564,80,1,44,test
HT_9565,20,1,20,test
HT_9565,40,1,40,test
HT_9565,80,1,53,test
HT_9566,20,1,20,test
HT_9566,40,1,40,test
HT_9566,80,1,53,test
HT_9567,20,1,20,test
HT_9567,40,1,40,test
HT_9567,80,1,53,test
HT_9568,20,1,20,test
HT_9568,40,1,40,test
HT_9568,80,1,53,test
HT_9569,20,1,20,test
HT_9569,40,1,40,test
HT_9569,80,1,53,test
HT_9570,20,1,20,test
HT_9570,40,1,40,test
HT_9570,80,1,53,test
HT_9571,20,1,20,test
HT_9571,40,1,40,test
HT_9571,80,1,53,test
HT_9572,20,1,20,test
HT_9572,40,1,40,test
HT_9572,80,1,53,test
HT_9573,20,0,20,test
HT_9573,40,1,40,test
HT_9573,80,1,65,test
HT_9574,20,0,20,test
HT_9574,40,1,40,test
HT_9574,80,1,65,test
HT_9575,20,0,20,test
HT_9575,40,1,40,test
HT_9575,80,1,65,test
HT_9576,20,1,9,test
HT_9576,40,1,9,test
HT_9576,80,1,9,test
HT_9577,20,1,20,test
HT_9577,40,1,40,test
HT_9577,80,1,47,test
HT_9578,20,1,20,test
HT_9578,40,1,40,test
HT_9578,80,1,43,test
HT_9579,20,1,20,test
HT_9579,40,1,40,test
HT_9579,80,1,47,test
HT_9580,20,1,20,test
HT_9580,40,1,40,test
HT_9580,80,1,43,test
HT_9581,20,1,20,test
HT_9581,40,1,40,test
HT_9581,80,1,52,test
HT_9582,20,1,20,test
HT_9582,40,1,40,test
HT_9582,80,1,44,test
HT_9583,20,1,20,test
HT_9583,40,1,40,test
HT_9583,80,1,44,test
HT_9584,20,0,20,test
HT_9584,40,1,40,test
HT_9584,80,1,61,test
HT_9585,20,0,20,test
HT_9585,40,1,40,test
HT_9585,80,1,63,test
HT_9586,20,0,20,test
HT_9586,40,1,40,test
HT_9586,80,1,63,test
HT_9587,20,0,20,test
HT_9587,40,1,40,test
HT_9587,80,1,61,test
HT_9588,20,0,20,test
HT_9588,40,1,40,test
HT_9588,80,1,61,test
HT_9589,20,0,20,test
HT_9589,40,1,40,test
HT_9589,80,1,61,test
HT_9590,20,0,20,test
HT_9590,40,1,40,test
HT_9590,80,1,63,test
HT_9591,20,1,20,test
HT_9591,40,1,40,test
HT_9591,80,1,67,test
HT_9592,20,1,20,test
HT_9592,40,1,40,test
HT_9592,80,1,80,test
HT_9593,20,1,20,test
HT_9593,40,1,40,test
HT_9593,80,1,44,test
HT_9594,20,1,20,test
HT_9594,40,1,40,test
HT_9594,80,1,67,test
HT_9595,20,0,20,test
HT_9595,40,0,40,test
HT_9595,80,1,80,test
HT_9596,20,0,20,test
HT_9596,40,0,40,test
HT_9596,80,1,80,test
HT_9597,20,0,20,test
HT_9597,40,0,40,test
HT_9597,80,1,80,test
HT_9598,20,0,20,test
HT_9598,40,0,40,test
HT_9598,80,1,80,test
HT_9599,20,0,20,test
HT_9599,40,0,40,test
HT_9599,80,1,80,test
HT_9600,20,0,20,test
HT_9600,40,0,40,test
HT_9600,80,1,80,test
HT_9601,20,0,20,test
HT_9601,40,0,40,test
HT_9601,80,1,80,test
HT_9602,20,1,9,test
HT_9602,40,1,9,test
HT_9602,80,1,9,test
HT_9603,20,1,20,test
HT_9603,40,1,40,test
HT_9603,80,1,47,test
HT_9604,20,1,20,test
HT_9604,40,1,40,test
HT_9604,80,1,47,test
HT_9605,20,1,20,test
HT_9605,40,1,40,test
HT_9605,80,1,56,test
HT_9606,20,1,20,test
HT_9606,40,1,40,test
HT_9606,80,1,47,test
HT_9607,20,1,20,test
HT_9607,40,1,40,test
HT_9607,80,1,43,test
HT_9608,20,1,6,test
HT_9608,40,1,6,test
HT_9608,80,1,6,test
HT_9609,20,1,20,test
HT_9609,40,1,40,test
HT_9609,80,1,43,test
HT_9610,20,1,20,test
HT_9610,40,1,40,test
HT_9610,80,1,43,test
HT_9611,20,1,20,test
HT_9611,40,1,40,test
HT_9611,80,1,43,test
HT_9612,20,1,20,test
HT_9612,40,1,40,test
HT_9612,80,1,47,test
HT_9613,20,1,20,test
HT_9613,40,1,40,test
HT_9613,80,1,43,test
HT_9614,20,1,20,test
HT_9614,40,1,40,test
HT_9614,80,1,43,test
HT_9615,20,1,20,test
HT_9615,40,1,40,test
HT_9615,80,1,43,test
HT_9616,20,1,20,test
HT_9616,40,1,40,test
HT_9616,80,1,76,test
HT_9617,20,1,20,test
HT_9617,40,1,40,test
HT_9617,80,1,52,test
HT_9618,20,1,20,test
HT_9618,40,1,40,test
HT_9618,80,1,52,test
HT_9619,20,1,20,test
HT_9619,40,1,40,test
HT_9619,80,1,76,test
HT_9620,20,1,20,test
HT_9620,40,1,40,test
HT_9620,80,1,52,test
HT_9621,20,1,20,test
HT_9621,40,1,40,test
HT_9621,80,1,52,test
HT_9622,20,1,20,test
HT_9622,40,1,40,test
HT_9622,80,1,52,test
HT_9623,20,1,20,test
HT_9623,40,1,40,test
HT_9623,80,1,52,test
HT_9624,20,1,20,test
HT_9624,40,1,40,test
HT_9624,80,1,76,test
HT_9625,20,1,20,test
HT_9625,40,1,40,test
HT_9625,80,1,42,test
HT_9626,20,1,20,test
HT_9626,40,1,40,test
HT_9626,80,1,52,test
HT_9627,20,1,20,test
HT_9627,40,1,40,test
HT_9627,80,1,78,test
HT_9628,20,1,20,test
HT_9628,40,1,40,test
HT_9628,80,1,78,test
HT_9629,20,1,20,test
HT_9629,40,1,40,test
HT_9629,80,1,52,test
HT_9630,20,1,20,test
HT_9630,40,1,40,test
HT_9630,80,1,78,test
HT_9631,20,1,20,test
HT_9631,40,1,40,test
HT_9631,80,1,78,test
HT_9632,20,1,20,test
HT_9632,40,1,40,test
HT_9632,80,1,57,test
HT_9633,20,1,20,test
HT_9633,40,1,40,test
HT_9633,80,1,57,test
HT_9634,20,1,20,test
HT_9634,40,1,40,test
HT_9634,80,1,57,test
HT_9635,20,1,20,test
HT_9635,40,1,40,test
HT_9635,80,1,42,test
HT_9636,20,1,20,test
HT_9636,40,1,40,test
HT_9636,80,1,42,test
HT_9637,20,1,20,test
HT_9637,40,1,40,test
HT_9637,80,1,65,test
HT_9638,20,1,20,test
HT_9638,40,1,40,test
HT_9638,80,1,65,test
HT_9639,20,1,20,test
HT_9639,40,1,40,test
HT_9639,80,1,65,test
HT_9640,20,1,20,test
HT_9640,40,1,40,test
HT_9640,80,1,66,test
HT_9641,20,1,20,test
HT_9641,40,1,40,test
HT_9641,80,1,66,test
HT_9642,20,1,20,test
HT_9642,40,1,40,test
HT_9642,80,1,80,test
HT_9643,20,1,20,test
HT_9643,40,1,40,test
HT_9643,80,1,80,test
HT_9644,20,1,20,test
HT_9644,40,1,40,test
HT_9644,80,1,80,test
HT_9645,20,1,20,test
HT_9645,40,1,40,test
HT_9645,80,1,80,test
HT_9646,20,1,20,test
HT_9646,40,1,40,test
HT_9646,80,1,80,test
HT_9647,20,1,20,test
HT_9647,40,1,40,test
HT_9647,80,1,80,test
HT_9648,20,1,20,test
HT_9648,40,1,40,test
HT_9648,80,1,40,test
HT_9649,20,1,20,test
HT_9649,40,1,40,test
HT_9649,80,1,80,test
HT_9650,20,1,20,test
HT_9650,40,1,40,test
HT_9650,80,1,80,test
HT_9651,20,1,20,test
HT_9651,40,1,40,test
HT_9651,80,1,80,test
HT_9652,20,1,20,test
HT_9652,40,1,40,test
HT_9652,80,1,80,test
HT_9653,20,1,20,test
HT_9653,40,1,40,test
HT_9653,80,1,58,test
HT_9654,20,1,20,test
HT_9654,40,1,40,test
HT_9654,80,1,58,test
HT_9655,20,1,20,test
HT_9655,40,1,40,test
HT_9655,80,1,49,test
HT_9656,20,1,20,test
HT_9656,40,1,40,test
HT_9656,80,1,58,test
HT_9657,20,1,20,test
HT_9657,40,1,40,test
HT_9657,80,1,58,test
HT_9658,20,1,20,test
HT_9658,40,1,40,test
HT_9658,80,1,58,test
HT_9659,20,1,20,test
HT_9659,40,1,40,test
HT_9659,80,1,45,test
HT_9660,20,1,20,test
HT_9660,40,1,40,test
HT_9660,80,1,58,test
HT_9661,20,0,20,test
HT_9661,40,1,40,test
HT_9661,80,1,78,test
HT_9662,20,0,20,test
HT_9662,40,1,40,test
HT_9662,80,1,78,test
HT_9663,20,0,20,test
HT_9663,40,1,40,test
HT_9663,80,1,78,test
HT_9664,20,1,20,test
HT_9664,40,1,40,test
HT_9664,80,1,78,test
HT_9665,20,1,20,test
HT_9665,40,1,40,test
HT_9665,80,1,78,test
HT_9666,20,0,20,test
HT_9666,40,1,40,test
HT_9666,80,1,78,test
HT_9667,20,1,20,test
HT_9667,40,1,40,test
HT_9667,80,1,46,test
HT_9668,20,1,20,test
HT_9668,40,1,37,test
HT_9668,80,1,37,test
HT_9669,20,1,20,test
HT_9669,40,1,40,test
HT_9669,80,1,52,test
HT_9670,20,0,20,test
HT_9670,40,1,40,test
HT_9670,80,1,78,test
HT_9671,20,1,20,test
HT_9671,40,1,40,test
HT_9671,80,1,67,test
HT_9672,20,1,20,test
HT_9672,40,1,40,test
HT_9672,80,1,67,test
HT_9673,20,1,20,test
HT_9673,40,1,40,test
HT_9673,80,1,67,test
HT_9674,20,1,20,test
HT_9674,40,1,40,test
HT_9674,80,1,67,test
HT_9675,20,1,20,test
HT_9675,40,1,40,test
HT_9675,80,1,67,test
HT_9676,20,1,20,test
HT_9676,40,1,40,test
HT_9676,80,1,67,test
HT_9677,20,1,20,test
HT_9677,40,1,40,test
HT_9677,80,1,80,test
HT_9678,20,1,20,test
HT_9678,40,1,40,test
HT_9678,80,1,74,test
HT_9679,20,1,20,test
HT_9679,40,1,40,test
HT_9679,80,1,74,test
HT_9680,20,1,20,test
HT_9680,40,1,40,test
HT_9680,80,1,74,test
HT_9681,20,1,20,test
HT_9681,40,1,40,test
HT_9681,80,1,74,test
HT_9682,20,1,20,test
HT_9682,40,1,40,test
HT_9682,80,1,74,test
HT_9683,20,0,20,test
HT_9683,40,1,40,test
HT_9683,80,1,74,test
HT_9684,20,1,20,test
HT_9684,40,1,40,test
HT_9684,80,1,74,test
HT_9685,20,0,20,test
HT_9685,40,1,40,test
HT_9685,80,1,74,test
HT_9686,20,1,20,test
HT_9686,40,1,40,test
HT_9686,80,1,80,test
HT_9687,20,0,20,test
HT_9687,40,0,40,test
HT_9687,80,1,80,test
HT_9689,20,1,20,test
HT_9689,40,1,40,test
HT_9689,80,1,80,test
HT_9692,20,1,20,test
HT_9692,40,1,40,test
HT_9692,80,1,80,test
HT_9693,20,1,20,test
HT_9693,40,1,40,test
HT_9693,80,1,67,test
HT_9694,20,0,20,test
HT_9694,40,1,40,test
HT_9694,80,1,61,test
HT_9695,20,0,20,test
HT_9695,40,1,40,test
HT_9695,80,1,78,test
HT_9696,20,0,20,test
HT_9696,40,1,40,test
HT_9696,80,1,78,test
HT_9697,20,0,20,test
HT_9697,40,1,40,test
HT_9697,80,1,64,test
HT_9698,20,0,20,test
HT_9698,40,1,40,test
HT_9698,80,1,78,test
HT_9699,20,0,20,test
HT_9699,40,1,40,test
HT_9699,80,1,64,test
HT_9700,20,0,20,test
HT_9700,40,1,40,test
HT_9700,80,1,78,test
HT_9701,20,0,20,test
HT_9701,40,1,40,test
HT_9701,80,1,78,test
HT_9702,20,0,20,test
HT_9702,40,1,40,test
HT_9702,80,1,78,test
HT_9703,20,0,20,test
HT_9703,40,1,40,test
HT_9703,80,1,78,test
HT_9704,20,0,20,test
HT_9704,40,1,40,test
HT_9704,80,1,78,test
HT_9705,20,1,20,test
HT_9705,40,1,38,test
HT_9705,80,1,38,test
HT_9706,20,1,20,test
HT_9706,40,1,38,test
HT_9706,80,1,38,test
HT_9707,20,1,20,test
HT_9707,40,1,40,test
HT_9707,80,1,71,test
HT_9708,20,1,20,test
HT_9708,40,1,40,test
HT_9708,80,1,80,test
HT_9709,20,1,20,test
HT_9709,40,1,40,test
HT_9709,80,1,58,test
HT_9710,20,0,20,test
HT_9710,40,1,40,test
HT_9710,80,1,65,test
HT_9711,20,0,20,test
HT_9711,40,1,40,test
HT_9711,80,1,78,test
HT_9712,20,0,20,test
HT_9712,40,1,40,test
HT_9712,80,1,78,test
HT_9713,20,0,20,test
HT_9713,40,1,40,test
HT_9713,80,1,78,test
HT_9714,20,0,20,test
HT_9714,40,1,40,test
HT_9714,80,1,78,test
HT_9715,20,1,20,test
HT_9715,40,1,40,test
HT_9715,80,1,48,test
HT_9716,20,1,20,test
HT_9716,40,1,40,test
HT_9716,80,1,48,test
HT_9717,20,1,20,test
HT_9717,40,1,40,test
HT_9717,80,1,49,test
HT_9718,20,1,20,test
HT_9718,40,1,40,test
HT_9718,80,1,79,test
HT_9719,20,1,20,test
HT_9719,40,1,40,test
HT_9719,80,1,79,test
HT_9720,20,1,20,test
HT_9720,40,1,40,test
HT_9720,80,1,79,test
HT_9721,20,1,20,test
HT_9721,40,1,40,test
HT_9721,80,1,79,test
HT_9722,20,1,20,test
HT_9722,40,1,40,test
HT_9722,80,1,79,test
HT_9723,20,1,20,test
HT_9723,40,1,40,test
HT_9723,80,1,79,test
HT_9724,20,1,20,test
HT_9724,40,1,40,test
HT_9724,80,1,47,test
HT_9725,20,1,20,test
HT_9725,40,1,40,test
HT_9725,80,1,49,test
HT_9726,20,1,20,test
HT_9726,40,1,40,test
HT_9726,80,1,49,test
HT_9727,20,1,20,test
HT_9727,40,1,40,test
HT_9727,80,1,49,test
HT_9728,20,1,20,test
HT_9728,40,1,40,test
HT_9728,80,1,49,test
HT_9729,20,1,20,test
HT_9729,40,1,20,test
HT_9729,80,1,20,test
HT_9730,20,1,20,test
HT_9730,40,1,20,test
HT_9730,80,1,20,test
HT_9731,20,1,20,test
HT_9731,40,1,23,test
HT_9731,80,1,23,test
HT_9732,20,1,20,test
HT_9732,40,1,23,test
HT_9732,80,1,23,test
HT_9733,20,0,20,test
HT_9733,40,1,40,test
HT_9733,80,1,73,test
HT_9736,20,0,20,test
HT_9736,40,1,40,test
HT_9736,80,1,80,test
HT_9737,20,1,20,test
HT_9737,40,1,40,test
HT_9737,80,1,52,test
HT_9738,20,1,20,test
HT_9738,40,1,40,test
HT_9738,80,1,52,test
HT_9739,20,1,20,test
HT_9739,40,1,40,test
HT_9739,80,1,66,test
HT_9740,20,1,20,test
HT_9740,40,1,37,test
HT_9740,80,1,37,test
HT_9741,20,1,20,test
HT_9741,40,1,37,test
HT_9741,80,1,37,test
HT_9742,20,1,20,test
HT_9742,40,1,37,test
HT_9742,80,1,37,test
HT_9743,20,1,20,test
HT_9743,40,1,37,test
HT_9743,80,1,37,test
HT_9744,20,1,20,test
HT_9744,40,1,21,test
HT_9744,80,1,21,test
HT_9745,20,1,20,test
HT_9745,40,1,23,test
HT_9745,80,1,23,test
HT_9746,20,1,20,test
HT_9746,40,1,34,test
HT_9746,80,1,34,test
HT_9747,20,1,20,test
HT_9747,40,1,40,test
HT_9747,80,1,80,test
HT_9748,20,1,20,test
HT_9748,40,1,40,test
HT_9748,80,1,52,test
HT_9749,20,1,20,test
HT_9749,40,1,40,test
HT_9749,80,1,52,test
HT_9750,20,1,20,test
HT_9750,40,1,40,test
HT_9750,80,1,80,test
HT_9751,20,1,20,test
HT_9751,40,1,40,test
HT_9751,80,1,51,test
HT_9752,20,1,20,test
HT_9752,40,1,40,test
HT_9752,80,1,52,test
HT_9753,20,1,20,test
HT_9753,40,1,40,test
HT_9753,80,1,42,test
HT_9754,20,1,20,test
HT_9754,40,1,40,test
HT_9754,80,1,52,test
HT_9755,20,1,20,test
HT_9755,40,1,23,test
HT_9755,80,1,23,test
HT_9756,20,1,20,test
HT_9756,40,1,40,test
HT_9756,80,1,80,test
HT_9757,20,1,20,test
HT_9757,40,1,40,test
HT_9757,80,1,48,test
HT_9758,20,1,20,test
HT_9758,40,1,40,test
HT_9758,80,1,47,test
HT_9759,20,1,20,test
HT_9759,40,1,40,test
HT_9759,80,1,48,test
HT_9760,20,1,20,test
HT_9760,40,1,40,test
HT_9760,80,1,48,test
HT_9761,20,1,20,test
HT_9761,40,1,40,test
HT_9761,80,1,69,test
HT_9762,20,1,20,test
HT_9762,40,1,40,test
HT_9762,80,1,69,test
HT_9763,20,1,20,test
HT_9763,40,1,40,test
HT_9763,80,1,69,test
HT_9764,20,1,20,test
HT_9764,40,1,40,test
HT_9764,80,1,69,test
HT_9765,20,1,20,test
HT_9765,40,1,29,test
HT_9765,80,1,29,test
HT_9766,20,1,20,test
HT_9766,40,1,29,test
HT_9766,80,1,29,test
HT_9767,20,1,20,test
HT_9767,40,1,29,test
HT_9767,80,1,29,test
HT_9768,20,1,20,test
HT_9768,40,1,29,test
HT_9768,80,1,29,test
HT_9769,20,1,20,test
HT_9769,40,1,40,test
HT_9769,80,1,74,test
HT_9770,20,1,20,test
HT_9770,40,1,40,test
HT_9770,80,1,76,test
HT_9771,20,1,20,test
HT_9771,40,1,40,test
HT_9771,80,1,50,test
HT_9772,20,0,20,test
HT_9772,40,1,40,test
HT_9772,80,1,78,test
HT_9773,20,0,20,test
HT_9773,40,1,40,test
HT_9773,80,1,78,test
HT_9774,20,0,20,test
HT_9774,40,1,40,test
HT_9774,80,1,78,test
HT_9775,20,0,20,test
HT_9775,40,1,40,test
HT_9775,80,1,78,test
HT_9776,20,1,20,test
HT_9776,40,1,40,test
HT_9776,80,1,77,test
HT_9777,20,1,20,test
HT_9777,40,1,40,test
HT_9777,80,1,43,test
HT_9778,20,1,20,test
HT_9778,40,1,40,test
HT_9778,80,1,76,test
HT_9779,20,1,20,test
HT_9779,40,1,40,test
HT_9779,80,1,76,test
HT_9780,20,1,20,test
HT_9780,40,1,40,test
HT_9780,80,1,72,test
HT_9781,20,1,20,test
HT_9781,40,1,40,test
HT_9781,80,1,76,test
HT_9782,20,1,20,test
HT_9782,40,1,40,test
HT_9782,80,1,68,test
HT_9783,20,1,20,test
HT_9783,40,1,40,test
HT_9783,80,1,80,test
HT_9784,20,1,20,test
HT_9784,40,1,40,test
HT_9784,80,1,80,test
HT_9785,20,1,20,test
HT_9785,40,1,40,test
HT_9785,80,1,80,test
HT_9786,20,1,20,test
HT_9786,40,1,40,test
HT_9786,80,1,59,test
HT_9787,20,1,20,test
HT_9787,40,1,40,test
HT_9787,80,1,80,test
HT_9788,20,1,20,test
HT_9788,40,1,40,test
HT_9788,80,1,80,test
HT_9789,20,1,20,test
HT_9789,40,1,40,test
HT_9789,80,1,80,test
HT_9790,20,1,20,test
HT_9790,40,1,40,test
HT_9790,80,1,80,test
HT_9791,20,1,20,test
HT_9791,40,1,40,test
HT_9791,80,1,80,test
HT_9792,20,1,20,test
HT_9792,40,1,40,test
HT_9792,80,1,80,test
HT_9793,20,1,20,test
HT_9793,40,1,40,test
HT_9793,80,1,80,test
HT_9794,20,1,20,test
HT_9794,40,1,40,test
HT_9794,80,1,80,test
HT_9795,20,1,20,test
HT_9795,40,1,40,test
HT_9795,80,1,74,test
HT_9796,20,1,20,test
HT_9796,40,1,40,test
HT_9796,80,1,69,test
HT_9797,20,1,20,test
HT_9797,40,1,40,test
HT_9797,80,1,69,test
HT_9798,20,1,20,test
HT_9798,40,1,40,test
HT_9798,80,1,69,test
HT_9799,20,1,20,test
HT_9799,40,1,40,test
HT_9799,80,1,69,test
HT_9800,20,1,20,test
HT_9800,40,1,40,test
HT_9800,80,1,69,test
HT_9801,20,1,20,test
HT_9801,40,1,40,test
HT_9801,80,1,69,test
HT_9802,20,0,20,test
HT_9802,40,1,40,test
HT_9802,80,1,80,test
HT_9803,20,0,20,test
HT_9803,40,1,40,test
HT_9803,80,1,80,test
HT_9804,20,1,20,test
HT_9804,40,1,37,test
HT_9804,80,1,37,test
HT_9805,20,1,20,test
HT_9805,40,1,40,test
HT_9805,80,1,62,test
HT_9806,20,0,20,test
HT_9806,40,1,40,test
HT_9806,80,1,73,test
HT_9807,20,0,20,test
HT_9807,40,1,40,test
HT_9807,80,1,80,test
HT_9808,20,1,20,test
HT_9808,40,1,40,test
HT_9808,80,1,69,test
HT_9809,20,1,20,test
HT_9809,40,1,40,test
HT_9809,80,1,72,test
HT_9810,20,1,20,test
HT_9810,40,1,40,test
HT_9810,80,1,72,test
HT_9811,20,1,20,test
HT_9811,40,1,40,test
HT_9811,80,1,67,test
HT_9812,20,1,20,test
HT_9812,40,1,40,test
HT_9812,80,1,67,test
HT_9813,20,1,20,test
HT_9813,40,1,20,test
HT_9813,80,1,20,test
HT_9814,20,1,20,test
HT_9814,40,1,40,test
HT_9814,80,1,46,test
HT_9815,20,1,20,test
HT_9815,40,1,40,test
HT_9815,80,1,46,test
HT_9816,20,1,20,test
HT_9816,40,1,40,test
HT_9816,80,1,50,test
HT_9817,20,1,20,test
HT_9817,40,1,40,test
HT_9817,80,1,46,test
HT_9818,20,1,20,test
HT_9818,40,1,40,test
HT_9818,80,1,55,test
HT_9819,20,1,20,test
HT_9819,40,1,40,test
HT_9819,80,1,74,test
HT_9820,20,1,20,test
HT_9820,40,1,40,test
HT_9820,80,1,74,test
HT_9821,20,1,20,test
HT_9821,40,1,40,test
HT_9821,80,1,74,test
HT_9822,20,1,20,test
HT_9822,40,1,40,test
HT_9822,80,1,74,test
HT_9823,20,1,20,test
HT_9823,40,1,40,test
HT_9823,80,1,74,test
HT_9824,20,0,20,test
HT_9824,40,1,40,test
HT_9824,80,1,74,test
HT_9825,20,1,20,test
HT_9825,40,1,40,test
HT_9825,80,1,74,test
HT_9826,20,0,20,test
HT_9826,40,1,40,test
HT_9826,80,1,74,test
HT_9827,20,1,20,test
HT_9827,40,1,40,test
HT_9827,80,1,43,test
HT_9828,20,1,20,test
HT_9828,40,1,40,test
HT_9828,80,1,43,test
HT_9829,20,1,20,test
HT_9829,40,1,40,test
HT_9829,80,1,42,test
HT_9830,20,1,20,test
HT_9830,40,1,40,test
HT_9830,80,1,43,test
HT_9831,20,1,20,test
HT_9831,40,1,40,test
HT_9831,80,1,43,test
HT_9832,20,1,20,test
HT_9832,40,1,40,test
HT_9832,80,1,43,test
HT_9833,20,1,20,test
HT_9833,40,1,40,test
HT_9833,80,1,43,test
HT_9834,20,1,20,test
HT_9834,40,1,40,test
HT_9834,80,1,43,test
HT_9835,20,1,20,test
HT_9835,40,1,40,test
HT_9835,80,1,47,test
HT_9836,20,1,20,test
HT_9836,40,1,40,test
HT_9836,80,1,47,test
HT_9837,20,1,20,test
HT_9837,40,1,40,test
HT_9837,80,1,47,test
HT_9838,20,1,20,test
HT_9838,40,1,40,test
HT_9838,80,1,42,test
HT_9839,20,1,20,test
HT_9839,40,1,40,test
HT_9839,80,1,43,test
HT_9840,20,1,20,test
HT_9840,40,1,40,test
HT_9840,80,1,43,test
HT_9841,20,1,20,test
HT_9841,40,1,40,test
HT_9841,80,1,42,test
HT_9842,20,1,20,test
HT_9842,40,1,40,test
HT_9842,80,1,48,test
HT_9843,20,1,20,test
HT_9843,40,1,40,test
HT_9843,80,1,63,test
HT_9844,20,1,20,test
HT_9844,40,1,40,test
HT_9844,80,1,47,test
HT_9845,20,1,20,test
HT_9845,40,1,40,test
HT_9845,80,1,47,test
HT_9846,20,1,20,test
HT_9846,40,1,40,test
HT_9846,80,1,52,test
HT_9847,20,1,20,test
HT_9847,40,1,40,test
HT_9847,80,1,52,test
HT_9848,20,1,20,test
HT_9848,40,1,40,test
HT_9848,80,1,52,test
HT_9849,20,1,20,test
HT_9849,40,1,40,test
HT_9849,80,1,52,test
HT_9850,20,1,20,test
HT_9850,40,1,40,test
HT_9850,80,1,42,test
HT_9851,20,1,20,test
HT_9851,40,1,40,test
HT_9851,80,1,48,test
HT_9852,20,1,20,test
HT_9852,40,1,40,test
HT_9852,80,1,44,test
HT_9853,20,1,20,test
HT_9853,40,1,40,test
HT_9853,80,1,48,test
HT_9854,20,1,20,test
HT_9854,40,1,40,test
HT_9854,80,1,47,test
HT_9855,20,1,20,test
HT_9855,40,1,40,test
HT_9855,80,1,44,test
HT_9856,20,1,20,test
HT_9856,40,1,40,test
HT_9856,80,1,47,test
HT_9857,20,1,20,test
HT_9857,40,1,40,test
HT_9857,80,1,47,test
HT_9858,20,1,20,test
HT_9858,40,1,40,test
HT_9858,80,1,47,test
HT_9859,20,1,20,test
HT_9859,40,1,40,test
HT_9859,80,1,44,test
HT_9860,20,1,20,test
HT_9860,40,1,38,test
HT_9860,80,1,38,test
HT_9861,20,1,20,test
HT_9861,40,1,40,test
HT_9861,80,1,44,test
HT_9862,20,1,20,test
HT_9862,40,1,40,test
HT_9862,80,1,47,test
HT_9863,20,1,20,test
HT_9863,40,1,40,test
